"Month","Company","Price","Volume"
1992-05-01,"IBM",9.73920822143555,8679290
1992-06-01,"IBM",9.86706829071045,4902811
1992-07-01,"IBM",10.6972599029541,6388550
1992-08-01,"IBM",10.3298015594482,2777758
1992-09-01,"IBM",9.66811466217041,4035050
1992-10-01,"IBM",8.84060096740723,8942045
1992-11-01,"IBM",7.59932470321655,9715666
1992-12-01,"IBM",7.61012363433838,8743723
1993-01-01,"IBM",5.63036775588989,14879978
1993-02-01,"IBM",5.91118431091309,12717268
1993-03-01,"IBM",6.21552801132202,10979653
1993-04-01,"IBM",5.8891429901123,8023238
1993-05-01,"IBM",5.59113883972168,5531666
1993-06-01,"IBM",5.9686107635498,8153361
1993-07-01,"IBM",5.65296459197998,3745935
1993-08-01,"IBM",5.03601312637329,5598610
1993-09-01,"IBM",5.29540920257568,8321558
1993-10-01,"IBM",5.06454563140869,13962426
1993-11-01,"IBM",5.51184225082397,16581610
1993-12-01,"IBM",6.16264247894287,9980095
1994-01-01,"IBM",6.68465948104858,5986467
1994-02-01,"IBM",6.55415296554565,7775546
1994-03-01,"IBM",6.24866819381714,8514022
1994-04-01,"IBM",6.17583894729614,11568760
1994-05-01,"IBM",6.75846576690674,6729964
1994-06-01,"IBM",7.4315242767334,7069286
1994-07-01,"IBM",6.67081499099731,15974930
1994-08-01,"IBM",7.35837936401367,7411538
1994-09-01,"IBM",7.97518396377563,11625244
1994-10-01,"IBM",8.09268188476562,4880636
1994-11-01,"IBM",8.68017673492432,10460000
1994-12-01,"IBM",8.19398975372314,6943348
1995-01-01,"IBM",8.69506454467773,4886494
1995-02-01,"IBM",8.68032455444336,13773728
1995-03-01,"IBM",8.91652584075928,8579292
1995-04-01,"IBM",9.80373382568359,7924914
1995-05-01,"IBM",10.897967338562,14241499
1995-06-01,"IBM",11.1789970397949,10576734
1995-07-01,"IBM",11.579309463501,2859346
1995-08-01,"IBM",13.002628326416,12662458
1995-09-01,"IBM",12.2152318954468,7610278
1995-10-01,"IBM",11.1155652999878,9924030
1995-11-01,"IBM",11.5167932510376,8614019
1995-12-01,"IBM",11.2927551269531,10526526
1996-01-01,"IBM",10.8309154510498,10495146
1996-02-01,"IBM",12.9911413192749,17061515
1996-03-01,"IBM",14.1094408035278,33659862
1996-04-01,"IBM",13.183744430542,9955828
1996-05-01,"IBM",12.8851318359375,8775522
1996-06-01,"IBM",12.6282682418823,7278068
1996-07-01,"IBM",12.1638774871826,10156660
1996-08-01,"IBM",12.8529682159424,13056590
1996-09-01,"IBM",13.8559350967407,9236598
1996-10-01,"IBM",14.8778419494629,10236156
1996-11-01,"IBM",15.3286895751953,8649583
1996-12-01,"IBM",19.6494827270508,13874144
1997-01-01,"IBM",18.4741287231445,17562340
1997-02-01,"IBM",18.6700172424316,11086763
1997-03-01,"IBM",17.5359306335449,13823518
1997-04-01,"IBM",16.5239505767822,12256610
1997-05-01,"IBM",19.4994716644287,12523967
1997-06-01,"IBM",21.1062126159668,6912596
1997-07-01,"IBM",22.2417602539062,5493174
1997-08-01,"IBM",25.3758926391602,8371766
1997-09-01,"IBM",25.2561779022217,9504584
1997-10-01,"IBM",25.1196556091309,7917383
1997-11-01,"IBM",24.6645927429199,9067983
1997-12-01,"IBM",27.3724269866943,12164352
1998-01-01,"IBM",25.6853942871094,5512420
1998-02-01,"IBM",24.4543170928955,7191668
1998-03-01,"IBM",24.8385696411133,7301498
1998-04-01,"IBM",25.4477367401123,5522462
1998-05-01,"IBM",28.4783267974854,5180838
1998-06-01,"IBM",28.6078834533691,7643540
1998-07-01,"IBM",28.5010986328125,6624109
1998-08-01,"IBM",32.4070205688477,8740167
1998-09-01,"IBM",28.840259552002,17572172
1998-10-01,"IBM",30.6590137481689,13114120
1998-11-01,"IBM",36.2834014892578,7285808
1998-12-01,"IBM",41.6024131774902,7611324
1999-01-01,"IBM",44.8167152404785,8524482
1999-02-01,"IBM",44.0207977294922,7747931
1999-03-01,"IBM",41.2897987365723,10031977
1999-04-01,"IBM",43.4048500061035,5555097
1999-05-01,"IBM",52.0490226745605,9447681
1999-06-01,"IBM",54.9926643371582,7487791
1999-07-01,"IBM",64.3217697143555,6183534
1999-08-01,"IBM",60.025447845459,4775095
1999-09-01,"IBM",62.5414009094238,6552562
1999-10-01,"IBM",57.8723182678223,11044609
1999-11-01,"IBM",47.5511169433594,9991183
1999-12-01,"IBM",50.8979263305664,5581874
2000-01-01,"IBM",57.0881309509277,10823694
2000-02-01,"IBM",54.1352462768555,7640716
2000-03-01,"IBM",49.388843536377,11304959
2000-04-01,"IBM",60.1041564941406,8070518
2000-05-01,"IBM",55.1776008605957,4389121
2000-06-01,"IBM",52.2846374511719,5975275
2000-07-01,"IBM",54.0109977722168,2410402
2000-08-01,"IBM",54.504280090332,3134339
2000-09-01,"IBM",65.9844665527344,6042010
2000-10-01,"IBM",58.176197052002,9280321
2000-11-01,"IBM",48.6704978942871,7809645
2000-12-01,"IBM",47.2800064086914,7871255
2001-01-01,"IBM",41.9339714050293,8375531
2001-02-01,"IBM",56.3898849487305,5837517
2001-03-01,"IBM",52.4942359924316,15796692
2001-04-01,"IBM",46.8562431335449,9191202
2001-05-01,"IBM",58.6618690490723,8149177
2001-06-01,"IBM",55.9475784301758,5375289
2001-07-01,"IBM",56.6711349487305,6185103
2001-08-01,"IBM",53.0582427978516,6313761
2001-09-01,"IBM",50.3641700744629,10346823
2001-10-01,"IBM",46.0071220397949,9075305
2001-11-01,"IBM",54.5326232910156,8393104
2001-12-01,"IBM",56.7066116333008,6051947
2002-01-01,"IBM",60.3684577941895,7178489
2002-02-01,"IBM",53.6608581542969,7112277
2002-03-01,"IBM",51.2539863586426,10975573
2002-04-01,"IBM",51.1744079589844,5844002
2002-05-01,"IBM",41.9404983520508,12765175
2002-06-01,"IBM",38.9372596740723,8769246
2002-07-01,"IBM",33.6980934143066,12610471
2002-08-01,"IBM",34.022102355957,9238272
2002-09-01,"IBM",36.1457824707031,7164472
2002-10-01,"IBM",30.5602931976318,12178369
2002-11-01,"IBM",40.1675224304199,9827379
2002-12-01,"IBM",43.6949729919434,10140133
2003-01-01,"IBM",40.3265228271484,8226267
2003-02-01,"IBM",39.1302947998047,6990941
2003-03-01,"IBM",38.7801361083984,6922742
2003-04-01,"IBM",39.4822082519531,8223024
2003-05-01,"IBM",43.0729026794434,7830042
2003-06-01,"IBM",43.8752632141113,8051271
2003-07-01,"IBM",41.9962348937988,6051947
2003-08-01,"IBM",40.8306694030762,6773268
2003-09-01,"IBM",43.1729927062988,12977094
2003-10-01,"IBM",45.4836654663086,8289759
2003-11-01,"IBM",45.1463737487793,6093159
2003-12-01,"IBM",45.8988952636719,5475705
2004-01-01,"IBM",46.1712455749512,5572879
2004-02-01,"IBM",50.1251831054688,6485200
2004-03-01,"IBM",49.0193519592285,4658884
2004-04-01,"IBM",46.6603050231934,4442257
2004-05-01,"IBM",44.4629402160645,6349325
2004-06-01,"IBM",44.6036796569824,5108978
2004-07-01,"IBM",44.2898597717285,5328219
2004-08-01,"IBM",43.8798751831055,3565186
2004-09-01,"IBM",42.7198753356934,4966931
2004-10-01,"IBM",43.9880065917969,4746748
2004-11-01,"IBM",45.7075424194336,5397988
2004-12-01,"IBM",48.7283706665039,5925067
2005-01-01,"IBM",49.6787452697754,5538779
2005-02-01,"IBM",47.7017478942871,3804720
2005-03-01,"IBM",47.5076179504395,3995615
2005-04-01,"IBM",46.0513000488281,5984375
2005-05-01,"IBM",38.9582748413086,7565195
2005-06-01,"IBM",39.2302207946777,7720108
2005-07-01,"IBM",38.1223449707031,4553343
2005-08-01,"IBM",42.5947036743164,3832858
2005-09-01,"IBM",40.7063674926758,6684568
2005-10-01,"IBM",41.1720542907715,5541290
2005-11-01,"IBM",41.755485534668,5913143
2005-12-01,"IBM",45.7646751403809,4883251
2006-01-01,"IBM",42.0967102050781,12253995
2006-02-01,"IBM",42.0351676940918,5668588
2006-03-01,"IBM",41.0915565490723,5410226
2006-04-01,"IBM",42.7167091369629,4311194
2006-05-01,"IBM",42.2898445129395,6287611
2006-06-01,"IBM",41.647891998291,5090359
2006-07-01,"IBM",40.2697677612305,3323456
2006-08-01,"IBM",39.2994194030762,4609408
2006-09-01,"IBM",42.1870956420898,3445524
2006-10-01,"IBM",42.4254722595215,4689532
2006-11-01,"IBM",47.5712509155273,6114602
2006-12-01,"IBM",47.4396858215332,5695888
2007-01-01,"IBM",50.5694160461426,9619853
2007-02-01,"IBM",51.4687919616699,6914792
2007-03-01,"IBM",48.1145362854004,13457522
2007-04-01,"IBM",49.6476058959961,6154350
2007-05-01,"IBM",53.7983665466309,9068925
2007-06-01,"IBM",55.7719192504883,5532503
2007-07-01,"IBM",54.971004486084,4917560
2007-08-01,"IBM",58.6511001586914,12960254
2007-09-01,"IBM",62.0892715454102,8441743
2007-10-01,"IBM",62.5305366516113,7089056
2007-11-01,"IBM",59.7042503356934,7943742
2007-12-01,"IBM",55.793327331543,8283065
2008-01-01,"IBM",55.1923179626465,9940661
2008-02-01,"IBM",57.5067481994629,8417267
2008-03-01,"IBM",60.4520378112793,6627142
2008-04-01,"IBM",61.6480751037598,12421668
2008-05-01,"IBM",65.4160766601562,8608789
2008-06-01,"IBM",67.6761322021484,7948868
2008-07-01,"IBM",63.3773078918457,10532592
2008-08-01,"IBM",67.2935256958008,5166926
2008-09-01,"IBM",63.1653594970703,12290291
2008-10-01,"IBM",58.7484550476074,13738582
2008-11-01,"IBM",49.4398193359375,8039870
2008-12-01,"IBM",41.251350402832,10737190
2009-01-01,"IBM",46.8677635192871,7905877
2009-02-01,"IBM",48.7774391174316,10383014
2009-03-01,"IBM",48.0288238525391,15932358
2009-04-01,"IBM",52.6456413269043,12774693
2009-05-01,"IBM",56.4210586547852,6520973
2009-06-01,"IBM",58.754280090332,8080350
2009-07-01,"IBM",56.8404655456543,5792016
2009-08-01,"IBM",65.0162887573242,6389177
2009-09-01,"IBM",63.560173034668,6593775
2009-10-01,"IBM",64.2192230224609,7392605
2009-11-01,"IBM",65.6681137084961,7373672
2009-12-01,"IBM",70.0007247924805,6881216
2010-01-01,"IBM",72.4683151245117,6438444
2010-02-01,"IBM",68.2115783691406,7576073
2010-03-01,"IBM",70.6600494384766,4788274
2010-04-01,"IBM",70.4841842651367,5209603
2010-05-01,"IBM",71.2261352539062,5221737
2010-06-01,"IBM",68.6855850219727,7463628
2010-07-01,"IBM",67.7078399658203,10190237
2010-08-01,"IBM",72.2319946289062,6733625
2010-09-01,"IBM",69.8197631835938,5881763
2010-10-01,"IBM",75.2989730834961,5879775
2010-11-01,"IBM",79.5624618530273,5935632
2010-12-01,"IBM",80.5238189697266,7136649
2011-01-01,"IBM",82.2356643676758,4815575
2011-02-01,"IBM",91.2019424438477,6099540
2011-03-01,"IBM",89.5532836914062,4584409
2011-04-01,"IBM",91.9604949951172,4583467
2011-05-01,"IBM",96.3718414306641,5644425
2011-06-01,"IBM",93.6594848632812,5370792
2011-07-01,"IBM",98.1467361450195,5420058
2011-08-01,"IBM",101.638725280762,6111464
2011-09-01,"IBM",96.1965026855469,5715239
2011-10-01,"IBM",97.8681793212891,9458560
2011-11-01,"IBM",102.42017364502,6151735
2011-12-01,"IBM",107.424926757812,5082305
2012-01-01,"IBM",105.638717651367,5905716
2012-02-01,"IBM",109.222396850586,5322885
2012-03-01,"IBM",112.442687988281,3724074
2012-04-01,"IBM",119.239471435547,3543743
2012-05-01,"IBM",118.402694702148,2840831
2012-06-01,"IBM",108.083503723145,5445894
2012-07-01,"IBM",111.942024230957,2957042
2012-08-01,"IBM",111.570472717285,2677028
2012-09-01,"IBM",111.679382324219,4722062
2012-10-01,"IBM",120.824333190918,5707917
2012-11-01,"IBM",113.177703857422,3931705
2012-12-01,"IBM",109.250640869141,3503682
2013-01-01,"IBM",113.211723327637,4428869
2013-02-01,"IBM",118.302963256836,3525752
2013-03-01,"IBM",117.486595153809,3460482
2013-04-01,"IBM",122.969787597656,2243147
2013-05-01,"IBM",115.587455749512,5124459
2013-06-01,"IBM",121.550842285156,3474812
2013-07-01,"IBM",111.271835327148,4646750
2013-08-01,"IBM",113.906997680664,3010074
2013-09-01,"IBM",107.548629760742,3647611
2013-10-01,"IBM",108.963417053223,2804535
2013-11-01,"IBM",104.783309936523,3812147
2013-12-01,"IBM",104.317405700684,4769760
2014-01-01,"IBM",109.048973083496,4755639
2014-02-01,"IBM",101.625427246094,7517393
2014-03-01,"IBM",108.896217346191,4131805
2014-04-01,"IBM",114.947975158691,5642229
2014-05-01,"IBM",114.374649047852,3843004
2014-06-01,"IBM",110.380218505859,3347723
2014-07-01,"IBM",110.77262878418,6948683
2014-08-01,"IBM",112.43701171875,5419431
2014-09-01,"IBM",114.543014526367,2802966
2014-10-01,"IBM",111.918029785156,3894467
2014-11-01,"IBM",98.2788391113281,4903857
2014-12-01,"IBM",97.2537231445312,4360146
2015-01-01,"IBM",97.5667266845703,5779673
2015-02-01,"IBM",93.1116638183594,4928961
2015-03-01,"IBM",97.2933120727539,6190123
2015-04-01,"IBM",96.5051422119141,3871037
2015-05-01,"IBM",105.289932250977,3464457
2015-06-01,"IBM",103.954849243164,3122833
2015-07-01,"IBM",100.47908782959,3362367
2015-08-01,"IBM",96.9483871459961,4828022
2015-09-01,"IBM",87.8799362182617,5514512
2015-10-01,"IBM",88.4404296875,4059421
2015-11-01,"IBM",86.4571533203125,3998021
2015-12-01,"IBM",87.833854675293,4388075
2016-01-01,"IBM",84.5202102661133,5469952
2016-02-01,"IBM",77.6069030761719,3739345
2016-03-01,"IBM",84.3912353515625,3962771
2016-04-01,"IBM",95.7903442382812,4106073
2016-05-01,"IBM",91.2369613647461,3663510
2016-06-01,"IBM",96.7084655761719,2785916
2016-07-01,"IBM",96.6069869995117,2780582
2016-08-01,"IBM",102.377403259277,2953486
2016-09-01,"IBM",102.039985656738,2466886
2016-10-01,"IBM",100.805564880371,2330279
2016-11-01,"IBM",97.7227325439453,3338727
2016-12-01,"IBM",103.14640045166,4848942
2017-01-01,"IBM",107.902954101562,3069278
2017-02-01,"IBM",112.485198974609,2924302
2017-03-01,"IBM",118.357406616211,3143858
2017-04-01,"IBM",113.511199951172,4483679
2017-05-01,"IBM",103.324508666992,5162324
2017-06-01,"IBM",100.281089782715,3052333
2017-07-01,"IBM",102.192520141602,2952335
2017-08-01,"IBM",95.4401092529297,3367597
2017-09-01,"IBM",95.6386871337891,3505878
2017-10-01,"IBM",97.3512573242188,3109967
2017-11-01,"IBM",102.243392944336,3389249
2017-12-01,"IBM",103.754730224609,5824023
2018-01-01,"IBM",103.412826538086,4395815
2018-02-01,"IBM",108.87678527832,4638173
2018-03-01,"IBM",104.133117675781,4225108
2018-04-01,"IBM",101.601036071777,5387318
2018-05-01,"IBM",98.1685256958008,4637336
2018-06-01,"IBM",97.1704254150391,4034945
2018-07-01,"IBM",95.7397308349609,3562048
2018-08-01,"IBM",98.2314758300781,3544266
2018-09-01,"IBM",100.801162719727,3479205
2018-10-01,"IBM",105.866134643555,3930240
2018-11-01,"IBM",80.8388137817383,14253528
2018-12-01,"IBM",87.8107528686523,6115334
2019-01-01,"IBM",80.7331924438477,4434935
2019-02-01,"IBM",93.9703216552734,3981076
2019-03-01,"IBM",98.6806564331055,3169380
2019-04-01,"IBM",101.587181091309,4167578
2019-05-01,"IBM",99.6447677612305,3194170
2019-06-01,"IBM",92.0123748779297,4463177
2019-07-01,"IBM",100.340614318848,3533074
2019-08-01,"IBM",107.829551696777,6635824
2019-09-01,"IBM",97.3278656005859,2957983
2019-10-01,"IBM",104.266380310059,3096997
2019-11-01,"IBM",98.3657684326172,3231931
2019-12-01,"IBM",97.603515625,3208187
2020-01-01,"IBM",99.4467544555664,3293436
2020-02-01,"IBM",107.41455078125,9295488
2020-03-01,"IBM",99.6541213989258,8923844
2020-04-01,"IBM",78.0166397094727,6394093
2020-05-01,"IBM",90.4307327270508,5152073
2020-06-01,"IBM",93.9144821166992,3003798
2020-07-01,"IBM",89.1394271850586,4869967
2020-08-01,"IBM",93.4783401489258,3688301
2020-09-01,"IBM",94.0090560913086,3300444
2020-10-01,"IBM",92.2492218017578,3359438
2020-11-01,"IBM",86.0175170898438,5555829
2020-12-01,"IBM",95.1867446899414,5553319
2021-01-01,"IBM",95.7895736694336,5417443
2021-02-01,"IBM",93.1618041992188,6538023
2021-03-01,"IBM",94.563362121582,5977367
2021-04-01,"IBM",104.345497131348,4261404
2021-05-01,"IBM",113.367942810059,5997241
2021-06-01,"IBM",114.19115447998,2528705
2021-07-01,"IBM",116.289810180664,2809661
2021-08-01,"IBM",111.997436523438,3064257
2021-09-01,"IBM",111.588584899902,2588327
2021-10-01,"IBM",114.808883666992,6907889
2021-11-01,"IBM",101.15869140625,6177153
2021-12-01,"IBM",99.2764434814453,5958300
2022-01-01,"IBM",115.511169433594,4605900
2022-02-01,"IBM",115.078125,6206400
2022-03-01,"IBM",104.279067993164,4873300
2022-04-01,"IBM",111.841125488281,4012400
2022-05-01,"IBM",114.324592590332,4213500
2022-06-01,"IBM",121.269081115723,3796500
2022-07-01,"IBM",122.738975524902,4011900
2022-08-01,"IBM",114.841636657715,4142100
2022-09-01,"IBM",114.192489624023,3396200
2022-10-01,"IBM",107.014724731445,4261700
2022-11-01,"IBM",121.713737487793,3590600
2022-12-01,"IBM",132.932556152344,4495900
2023-01-01,"IBM",126.150436401367,3338600
2023-02-01,"IBM",120.393226623535,5428900
2023-03-01,"IBM",115.647186279297,3760700
2023-04-01,"IBM",119.138542175293,3840100
2023-05-01,"IBM",113.752662658691,2725000
2023-06-01,"IBM",118.714668273926,4136100
2023-07-01,"IBM",122.235321044922,1477100
2023-08-01,"IBM",131.069000244141,4797700
2023-09-01,"IBM",136.841461181641,2727800
2023-10-01,"IBM",130.237075805664,3275300
2023-11-01,"IBM",134.491989135742,4750100
2023-12-01,"IBM",150.189636230469,4871900
2024-01-01,"IBM",151.078353881836,3825000
2024-02-01,"IBM",174.839279174805,4669400
2024-03-01,"IBM",177.660446166992,4018400
2024-04-01,"IBM",179.199172973633,2364300
2024-05-01,"IBM",155.221618652344,4029900
2024-06-01,"IBM",157.572860717773,2776100
2024-07-01,"IBM",166.934936523438,3321000
2024-08-01,"IBM",180.816009521484,4085400
2024-09-01,"IBM",193.572479248047,3874700
2024-10-01,"IBM",210.950561523438,3548400
2024-11-01,"IBM",200.275588989258,3334100
2024-12-01,"IBM",220.406127929688,2655900
2025-01-01,"IBM",213.184967041016,2579500
2025-02-01,"IBM",252.72216796875,8408500
2025-03-01,"IBM",244.121505737305,2977700
2025-04-01,"IBM",244.267852783203,4412900
2025-05-01,"IBM",233.846923828125,4243300
2025-06-01,"IBM",259.212463378906,2831900
2025-07-01,"IBM",286.027557373047,3272800
2025-08-01,"IBM",245.608505249023,9683400
2025-09-01,"IBM",238.814163208008,3469500
2025-10-01,"IBM",283.303771972656,4381300
2025-11-01,"IBM",301.340972900391,4958000
2025-12-01,"IBM",303.937103271484,3166600
2026-01-01,"IBM",289.847442626953,4662800
2026-02-01,"IBM",312.945739746094,4581200
2026-03-01,"IBM",239.369995117188,6220300
2026-04-01,"IBM",243.139999389648,4228700
1985-01-01,"Intel",0.319439470767975,27259200
1985-02-01,"Intel",0.348479270935059,17068800
1985-03-01,"Intel",0.325247287750244,30768000
1985-04-01,"Intel",0.333959221839905,34238400
1985-05-01,"Intel",0.310727626085281,19166400
1985-06-01,"Intel",0.307823300361633,35952000
1985-07-01,"Intel",0.304919272661209,13296000
1985-08-01,"Intel",0.342671185731888,47001600
1985-09-01,"Intel",0.299111157655716,5212800
1985-10-01,"Intel",0.302015572786331,12724800
1985-11-01,"Intel",0.299111157655716,19108800
1985-12-01,"Intel",0.325247287750244,12388800
1986-01-01,"Intel",0.333959221839905,12508800
1986-02-01,"Intel",0.333959221839905,21004800
1986-03-01,"Intel",0.304919272661209,61262400
1986-04-01,"Intel",0.293303608894348,44630400
1986-05-01,"Intel",0.333959221839905,16646400
1986-06-01,"Intel",0.304919272661209,26136000
1986-07-01,"Intel",0.264263302087784,17217600
1986-08-01,"Intel",0.211991474032402,40636800
1986-09-01,"Intel",0.2526476085186,35164800
1986-10-01,"Intel",0.227963402867317,26827200
1986-11-01,"Intel",0.23522362112999,15993600
1986-12-01,"Intel",0.272975265979767,35688000
1987-01-01,"Intel",0.24683940410614,5788800
1987-02-01,"Intel",0.403655171394348,249600000
1987-03-01,"Intel",0.42979097366333,67200000
1987-04-01,"Intel",0.47625532746315,66720000
1987-05-01,"Intel",0.537239015102386,46454400
1987-06-01,"Intel",0.490774750709534,33244800
1987-07-01,"Intel",0.528527081012726,6e+07
1987-08-01,"Intel",0.531430780887604,43200000
1987-09-01,"Intel",0.608386993408203,44740800
1987-10-01,"Intel",0.702766835689545,93600000
1987-11-01,"Intel",0.461735099554062,6.4e+07
1987-12-01,"Intel",0.378971695899963,31769600
1988-01-01,"Intel",0.483515352010727,38400000
1988-02-01,"Intel",0.431243389844894,44160000
1988-03-01,"Intel",0.49222731590271,59840000
1988-04-01,"Intel",0.516185283660889,33920000
1988-05-01,"Intel",0.553211152553558,16131200
1988-06-01,"Intel",0.544499456882477,49280000
1988-07-01,"Intel",0.631618857383728,43708800
1988-08-01,"Intel",0.609838545322418,24812800
1988-09-01,"Intel",0.466091394424438,110915200
1988-10-01,"Intel",0.459557294845581,66560000
1988-11-01,"Intel",0.429065078496933,38732800
1988-12-01,"Intel",0.361547589302063,64003200
1989-01-01,"Intel",0.413819432258606,44566400
1989-02-01,"Intel",0.466091394424438,133936000
1989-03-01,"Intel",0.450845092535019,34886400
1989-04-01,"Intel",0.450845092535019,37027200
1989-05-01,"Intel",0.505295217037201,29603200
1989-06-01,"Intel",0.577168822288513,46771200
1989-07-01,"Intel",0.49658328294754,25654400
1989-08-01,"Intel",0.509651184082031,36284800
1989-09-01,"Intel",0.527075171470642,17312000
1989-10-01,"Intel",0.564101040363312,39539200
1989-11-01,"Intel",0.579347312450409,18195200
1989-12-01,"Intel",0.614194750785828,91065600
1990-01-01,"Intel",0.627262830734253,63833600
1990-02-01,"Intel",0.67953497171402,44828800
1990-03-01,"Intel",0.707848310470581,89718400
1990-04-01,"Intel",0.725272595882416,77910400
1990-05-01,"Intel",0.690424740314484,31152000
1990-06-01,"Intel",0.827638268470764,61049600
1990-07-01,"Intel",0.827638268470764,36518400
1990-08-01,"Intel",0.740518987178802,68611200
1990-09-01,"Intel",0.583702743053436,42582400
1990-10-01,"Intel",0.592414736747742,74070400
1990-11-01,"Intel",0.583702743053436,30390400
1990-12-01,"Intel",0.657754957675934,62732800
1991-01-01,"Intel",0.67082267999649,27174400
1991-02-01,"Intel",0.818926334381104,110697600
1991-03-01,"Intel",0.831994533538818,46179200
1991-04-01,"Intel",0.827638268470764,42345600
1991-05-01,"Intel",0.845061957836151,81126400
1991-06-01,"Intel",1.01930165290833,115529600
1991-07-01,"Intel",0.792790591716766,88124800
1991-08-01,"Intel",0.864664375782013,100476800
1991-09-01,"Intel",0.845061957836151,65075200
1991-10-01,"Intel",0.71656060218811,37068800
1991-11-01,"Intel",0.72962886095047,120761600
1991-12-01,"Intel",0.72962886095047,37974400
1992-01-01,"Intel",0.875554740428925,76608000
1992-02-01,"Intel",1.0410817861557,37724800
1992-03-01,"Intel",1.14562594890594,49091200
1992-04-01,"Intel",0.971386075019836,116704000
1992-05-01,"Intel",0.916936159133911,31638400
1992-06-01,"Intel",0.888622522354126,41945600
1992-07-01,"Intel",1.0105904340744,45616000
1992-08-01,"Intel",1.06068360805511,44464000
1992-09-01,"Intel",1.03019177913666,68992000
1992-10-01,"Intel",1.11077797412872,40304000
1992-11-01,"Intel",1.18223440647125,30457600
1992-12-01,"Intel",1.27384746074677,64393600
1993-01-01,"Intel",1.50942230224609,59820800
1993-02-01,"Intel",1.94303262233734,102080000
1993-03-01,"Intel",2.01289391517639,97376000
1993-04-01,"Intel",1.94739818572998,104662400
1993-05-01,"Intel",1.69597721099854,69446400
1993-06-01,"Intel",2.01943802833557,134483200
1993-07-01,"Intel",1.88830482959747,75560000
1993-08-01,"Intel",1.84200382232666,31742400
1993-09-01,"Intel",2.22265458106995,45500800
1993-10-01,"Intel",2.55517673492432,81172800
1993-11-01,"Intel",2.21564722061157,28537600
1993-12-01,"Intel",2.19813418388367,85136000
1994-01-01,"Intel",2.14558744430542,45019200
1994-02-01,"Intel",2.26555418968201,79480000
1994-03-01,"Intel",2.34004950523376,70532800
1994-04-01,"Intel",2.357577085495,67182400
1994-05-01,"Intel",2.1227023601532,69673600
1994-06-01,"Intel",2.26688265800476,85726400
1994-07-01,"Intel",2.07007384300232,58856000
1994-08-01,"Intel",2.0941755771637,61104000
1994-09-01,"Intel",2.25661635398865,79297600
1994-10-01,"Intel",2.116126537323,74857600
1994-11-01,"Intel",2.15783739089966,27600000
1994-12-01,"Intel",2.20178508758545,199961600
1995-01-01,"Intel",2.24133729934692,41721600
1995-02-01,"Intel",2.48515367507935,75233600
1995-03-01,"Intel",2.77105712890625,65336000
1995-04-01,"Intel",3.11414003372192,94400000
1995-05-01,"Intel",3.66623210906982,115844800
1995-06-01,"Intel",4.0403356552124,117364800
1995-07-01,"Intel",4.45845413208008,13020800
1995-08-01,"Intel",4.45664596557617,94556800
1995-09-01,"Intel",4.28929996490479,34721600
1995-10-01,"Intel",4.16599464416504,59953600
1995-11-01,"Intel",4.99244689941406,76340800
1995-12-01,"Intel",4.3006443977356,58219200
1996-01-01,"Intel",4.13319873809814,62854400
1996-02-01,"Intel",3.96867561340332,66874400
1996-03-01,"Intel",3.95544481277466,145034400
1996-04-01,"Intel",4.03040885925293,28519200
1996-05-01,"Intel",4.79163312911987,52056800
1996-06-01,"Intel",5.40933895111084,69614400
1996-07-01,"Intel",5.30344820022583,35018400
1996-08-01,"Intel",5.4395432472229,81130400
1996-09-01,"Intel",5.76627397537231,50458400
1996-10-01,"Intel",6.76410913467407,55946400
1996-11-01,"Intel",7.68615674972534,61486400
1996-12-01,"Intel",8.98485469818115,62268000
1997-01-01,"Intel",9.21455478668213,97639200
1997-02-01,"Intel",11.5860767364502,77328000
1997-03-01,"Intel",10.3134698867798,82524000
1997-04-01,"Intel",9.84949111938477,90782400
1997-05-01,"Intel",10.8739490509033,96868000
1997-06-01,"Intel",10.5910511016846,186443200
1997-07-01,"Intel",9.83517169952393,120094400
1997-08-01,"Intel",13.2477416992188,87386800
1997-09-01,"Intel",13.4511480331421,50916400
1997-10-01,"Intel",13.1946840286255,74075600
1997-11-01,"Intel",11.1115083694458,66579600
1997-12-01,"Intel",11.5361547470093,69122000
1998-01-01,"Intel",10.2799139022827,40927200
1998-02-01,"Intel",11.761773109436,62426000
1998-03-01,"Intel",12.4078359603882,71733600
1998-04-01,"Intel",10.9741125106812,60100800
1998-05-01,"Intel",11.6334209442139,45786400
1998-06-01,"Intel",9.63254547119141,108380000
1998-07-01,"Intel",10.6506967544556,69999600
1998-08-01,"Intel",12.0141267776489,55863600
1998-09-01,"Intel",10.7697286605835,109021200
1998-10-01,"Intel",11.8236789703369,61390000
1998-11-01,"Intel",13.0104694366455,52581200
1998-12-01,"Intel",16.3035221099854,76924400
1999-01-01,"Intel",17.1275501251221,65404800
1999-02-01,"Intel",19.5464878082275,52246000
1999-03-01,"Intel",16.603307723999,128595600
1999-04-01,"Intel",17.1440467834473,32888800
1999-05-01,"Intel",17.9064064025879,29665000
1999-06-01,"Intel",14.3853015899658,57058600
1999-07-01,"Intel",17.8441638946533,61648600
1999-08-01,"Intel",20.2387561798096,77483200
1999-09-01,"Intel",23.6896171569824,53947000
1999-10-01,"Intel",21.2762832641602,37753600
1999-11-01,"Intel",21.5779571533203,45868200
1999-12-01,"Intel",21.6750793457031,45556600
